ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11585715,JC140035,1/31/2019 2:00,040XX W 87TH ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,834,8,18,70,6,1150779,1846552,2019,2/7/2019 16:13,41.73482586,-87.72320047,"(41.734825861, -87.723200474)"
11585721,JC140047,1/22/2019 11:30,001XX N CARPENTER ST,820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1224,12,27,28,6,1169444,1900868,2019,2/7/2019 16:04,41.88349131,-87.65324492,"(41.883491313, -87.653244922)"
11585730,JC140040,1/31/2019 15:50,002XX E 70TH ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,322,3,6,69,6,1178975,1858658,2019,2/7/2019 16:13,41.76745117,-87.61953452,"(41.767451171, -87.619534523)"
11585774,JC140250,1/30/2019 9:00,016XX W JUNEWAY TER,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2422,24,49,1,6,1164172,1951493,2019,2/7/2019 16:04,42.02252174,-87.67116771,"(42.022521738, -87.671167708)"
11585902,JC140463,1/24/2019 17:00,045XX S MICHIGAN AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,215,2,3,38,5,1177917,1874993,2019,2/7/2019 16:04,41.81230004,-87.62291777,"(41.812300038, -87.622917767)"
11586077,JC140709,1/31/2019 18:00,038XX W SCHUBERT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2524,25,31,22,7,1150400,1917692,2019,2/7/2019 16:13,41.93005085,-87.72273644,"(41.930050847, -87.722736441)"
11586098,JC140741,1/31/2019 10:00,047XX W JACKSON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1113,11,28,25,7,1144601,1898263,2019,2/7/2019 16:13,41.87684689,-87.74453655,"(41.876846894, -87.744536553)"
11586159,JC140769,1/20/2019 12:30,038XX S INDIANA AVE,870,THEFT,POCKET-PICKING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,212,2,3,35,6,1178232,1879533,2019,2/7/2019 16:04,41.82475103,-87.62162443,"(41.824751025, -87.621624429)"
11586226,JC140798,1/30/2019 0:30,021XX S WESTERN AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1023,10,28,31,6,1160693,1889924,2019,2/8/2019 16:05,41.85364574,-87.68568241,"(41.853645738, -87.68568241)"
11586227,JC140889,1/16/2019 8:00,053XX N CUMBERLAND AVE,890,THEFT,FROM BUILDING,FIRE STATION,FALSE,FALSE,1614,16,41,10,6,1119314,1934524,2019,2/8/2019 16:05,41.97679066,-87.83661355,"(41.976790657, -87.836613551)"
11586291,JC140834,1/15/2019 10:00,079XX W ADDISON ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1631,16,38,17,6,1122320,1922975,2019,2/8/2019 16:05,41.94505046,-87.82581046,"(41.945050462, -87.825810464)"
11586298,JC140860,1/29/2019 13:00,009XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1813,18,2,7,6,1169705,1910843,2019,2/8/2019 16:05,41.91085767,-87.65199563,"(41.910857665, -87.651995629)"
11586299,JC140891,1/6/2019 17:00,030XX W 21ST PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1022,10,24,30,7,1156416,1889559,2019,2/8/2019 16:05,41.85273159,-87.70139047,"(41.852731587, -87.701390474)"
11586331,JC140921,1/31/2019 18:00,056XX S JUSTINE ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,713,7,16,67,6,1166969,1867390,2019,2/8/2019 16:05,41.79167787,-87.66329224,"(41.791677866, -87.663292243)"
11586417,JC141093,1/21/2019 16:24,006XX W BARRY AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1934,19,44,6,6,1171463,1920708,2019,2/8/2019 16:05,41.93788918,-87.6452466,"(41.93788918, -87.645246604)"
11586542,JC141249,1/27/2019 21:00,059XX W SUPERIOR ST,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1511,15,29,25,6,1136596,1904393,2019,2/8/2019 16:05,41.89381536,-87.77378216,"(41.893815357, -87.773782161)"
11586544,JC141104,1/31/2019 18:00,046XX N BROADWAY,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,1913,19,46,3,6,1167942,1930944,2019,2/8/2019 16:05,41.966054,-87.6578904,"(41.966053999, -87.657890403)"
11586559,JC141302,1/1/2019 12:30,013XX W ARGYLE ST,870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,2033,20,47,3,6,1166432,1933324,2019,2/8/2019 16:05,41.97261733,-87.66337394,"(41.972617333, -87.663373937)"
11586616,JC141398,1/31/2019 12:06,059XX S CAMPBELL AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,824,8,16,66,6,1160720,1865271,2019,2/8/2019 16:05,41.78599441,-87.68626473,"(41.785994409, -87.68626473)"
11586775,JC141595,1/22/2019 16:10,064XX S LAVERGNE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,813,8,13,64,5,1144165,1861364,2019,2/8/2019 16:05,41.77559879,-87.74706196,"(41.775598793, -87.747061962)"
11586815,JC141509,1/1/2019 16:30,001XX N GREEN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1224,12,27,28,6,1170711,1901002,2019,2/8/2019 16:05,41.88383137,-87.64858851,"(41.883831371, -87.648588508)"
11586816,JC141527,1/14/2019 14:40,028XX N LAKEWOOD AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1932,19,32,6,6,1167151,1918877,2019,2/8/2019 16:05,41.9329587,-87.66114672,"(41.932958704, -87.661146718)"
11586819,JC140942,1/19/2019 9:50,0000X W DIVISION ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1824,18,2,8,6,1175580,1908361,2019,2/8/2019 16:05,41.90391685,-87.63048789,"(41.903916853, -87.630487893)"
11586829,JC141533,1/11/2019 12:00,022XX N WESTERN AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1432,14,32,22,6,1159985,1915188,2019,2/8/2019 16:05,41.92298699,-87.68758322,"(41.922986987, -87.687583215)"
11586901,JC138334,1/29/2019 18:00,001XX W CHESTNUT ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1832,18,2,8,6,1175283,1906190,2019,2/8/2019 16:05,41.89796619,-87.63164406,"(41.897966193, -87.631644061)"
11586992,JC141157,1/6/2019 14:00,066XX S CAMPBELL AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,832,8,16,66,6,1160849,1860634,2019,2/8/2019 16:05,41.77326717,-87.68591975,"(41.773267174, -87.685919752)"
11587025,JC135745,1/27/2019 12:00,122XX S PARNELL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,523,5,34,53,5,1174848,1823787,2019,2/8/2019 16:05,41.6718533,-87.63569743,"(41.671853304, -87.635697425)"
11587146,JC141506,1/11/2019 0:05,102XX W ZEMKE RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,1654,16,41,76,7,1106955,1941060,2019,2/8/2019 16:05,41.99491395,-87.88193767,"(41.994913946, -87.881937669)"
11587148,JC114845,1/12/2019 13:40,052XX N PULASKI RD,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,1712,17,39,13,6,1148782,1934421,2019,2/8/2019 16:05,41.97598799,-87.72824819,"(41.975987987, -87.72824819)"
11587210,JC142044,1/25/2019 11:00,057XX S CICERO AVE,890,THEFT,FROM BUILDING,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,FALSE,FALSE,813,8,23,56,6,1145654,1866253,2019,2/8/2019 16:05,41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
11587249,JC142091,1/30/2019 13:45,084XX S HOLLAND RD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,622,6,21,44,6,1175662,1848962,2019,2/9/2019 16:09,41.74091899,-87.63196775,"(41.740918989, -87.631967753)"
11587324,JC142167,1/9/2019 13:50,013XX W 109TH PL,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2234,22,34,75,6,1169289,1832150,2019,2/9/2019 16:09,41.69492448,-87.65580264,"(41.694924479, -87.655802638)"
11587326,JC142207,1/26/2019 12:00,015XX N WELLS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1821,18,27,8,6,1174426,1910444,2019,2/9/2019 16:09,41.90965857,-87.63466445,"(41.909658573, -87.634664454)"
11587352,JC142029,1/31/2019 16:50,018XX N CLYBOURN AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1811,18,43,7,5,1169138,1912041,2019,2/9/2019 16:09,41.91415739,-87.65404372,"(41.914157385, -87.654043716)"
11587439,JC142283,1/1/2019 0:00,012XX S KILDARE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1011,10,24,29,7,1147911,1894103,2019,2/9/2019 16:09,41.86536841,-87.73249004,"(41.865368406, -87.732490037)"
11587479,JC142401,1/18/2019 12:00,031XX N ELSTON AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1411,14,33,21,6,1157707,1920520,2019,2/9/2019 16:09,41.93766515,-87.6958077,"(41.937665145, -87.695807701)"
11587487,JC142364,1/30/2019 19:09,012XX W 83RD ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,613,6,21,71,6,1169305,1849738,2019,2/9/2019 16:09,41.74318825,-87.65523686,"(41.743188254, -87.655236861)"
11587582,JC142427,1/31/2019 22:00,030XX S DEARBORN ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,133,1,3,35,6,1176464,1884755,2019,2/9/2019 16:09,41.83912062,-87.62795333,"(41.83912062, -87.627953333)"
11587598,JC142486,1/30/2019 14:00,057XX S DR MARTIN LUTHER KING JR DR,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,232,2,20,40,5,1179903,1867070,2019,2/9/2019 16:09,41.79051335,-87.61587578,"(41.790513347, -87.615875779)"
11587687,JC142741,1/23/2019 18:00,050XX N KENMORE AVE,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,2024,20,48,3,6,1168336,1933911,2019,2/9/2019 16:09,41.97418701,-87.65635555,"(41.974187006, -87.656355545)"
11587706,JC142516,1/17/2019 9:00,021XX W MADISON ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1223,12,27,28,6,1162200,1900001,2019,2/9/2019 16:09,41.88126664,-87.67986962,"(41.881266641, -87.679869621)"
11587784,JC142740,1/29/2019 10:00,015XX N CENTRAL PARK AVE,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,2535,25,26,23,6,1152084,1909849,2019,2/9/2019 16:09,41.90849589,-87.71675535,"(41.908495891, -87.716755346)"
11587815,JC142765,1/12/2019 16:30,069XX N Greenview Ave,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2431,24,49,1,6,1165103,1946402,2019,2/9/2019 16:09,42.00853214,-87.66788723,"(42.008532139, -87.667887228)"
11587818,JC142139,1/29/2019 17:20,010XX N PAULINA ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1213,12,1,24,6,1164858,1907456,2019,2/9/2019 16:09,41.90166778,-87.66989795,"(41.901667777, -87.669897946)"
11587823,JC142667,1/29/2019 1:00,012XX W NORTH SHORE AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2432,24,49,1,6,1166752,1944591,2019,2/9/2019 16:09,42.00352739,-87.66187242,"(42.003527393, -87.661872415)"
11587824,JC142135,1/31/2019 17:50,071XX S JEFFERY BLVD,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,333,3,5,43,6,1190777,1858137,2019,2/9/2019 16:09,41.76574459,-87.57629256,"(41.765744594, -87.576292556)"
11588292,JC142216,1/14/2019 10:30,076XX S STEWART AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,621,6,17,69,5,1174952,1854189,2019,2/9/2019 16:09,41.75527838,-87.63441356,"(41.755278377, -87.634413562)"
11588373,JC143260,1/23/2019 21:00,025XX W PALMER ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1431,14,1,22,6,1159274,1914688,2019,2/10/2019 15:56,41.92162961,-87.69020945,"(41.921629614, -87.690209452)"
11588468,JC143445,1/8/2019 19:44,002XX W 87TH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,622,6,21,44,6,1176467,1847230,2019,2/10/2019 15:56,41.73614812,-87.62907024,"(41.736148121, -87.629070243)"
11588605,JC142482,1/31/2019 23:43,053XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2023,20,48,77,6,1167347,1935654,2019,2/10/2019 15:56,41.97899124,-87.65994197,"(41.978991238, -87.659941972)"
11588634,JC143712,1/17/2019 15:13,064XX N WINCHESTER AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2412,24,50,2,6,1162117,1943010,2019,2/10/2019 15:56,41.99928756,-87.67896886,"(41.999287564, -87.678968859)"
11588660,JC142846,1/15/2019 9:00,053XX W GRAND AVE,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2515,25,36,19,6,1140242,1913128,2019,2/10/2019 15:56,41.91771918,-87.76017706,"(41.917719182, -87.760177063)"
11588714,JC143713,1/23/2019 9:00,015XX S RIDGEWAY AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1014,10,24,29,5,1151628,1892175,2019,2/22/2019 15:56,41.86000555,-87.71889534,"(41.860005552, -87.71889534)"
11588776,JC143940,1/1/2019 12:00,015XX E 60TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1187599,1865538,2019,2/10/2019 15:56,41.78612972,-87.5877056,"(41.786129717, -87.587705603)"
11588786,JC143966,1/17/2019 12:00,064XX N RICHMOND ST,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2412,24,50,2,6,1155495,1942670,2019,2/10/2019 15:56,41.99849087,-87.70333864,"(41.998490871, -87.703338643)"
11588889,JC144025,1/24/2019 18:30,014XX W LUNT AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2431,24,49,1,6,1165385,1946614,2019,2/10/2019 15:56,42.00910785,-87.66684361,"(42.009107852, -87.666843608)"
11588973,JC143711,1/31/2019 9:00,036XX N Lake Shore Dr,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1925,19,46,6,6,1171748,1924996,2019,2/10/2019 15:56,41.94964933,-87.64407246,"(41.949649326, -87.64407246)"
11589200,JC122282,1/19/2019 1:00,080XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,631,6,6,44,3,1180297,1851755,2019,2/13/2019 16:01,41.74847839,-87.61490017,"(41.748478385, -87.614900171)"
11589436,JC144656,1/2/2019 7:00,076XX S PRAIRIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,623,6,6,69,7,1179357,1854467,2019,2/13/2019 16:01,41.75594191,-87.61826204,"(41.755941905, -87.618262038)"
11589610,JC144882,1/29/2019 15:00,0000X N WACKER DR,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,6,1173934,1900390,2019,2/13/2019 16:01,41.88208083,-87.63677169,"(41.882080827, -87.636771693)"
11589643,JC144915,1/17/2019 17:30,017XX W JULIAN ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1433,14,2,24,6,1164456,1909875,2019,2/13/2019 16:01,41.9083142,-87.67130596,"(41.908314204, -87.671305962)"
11589741,JC144979,1/30/2019 15:00,011XX W BERWYN AVE,820,THEFT,$500 AND UNDER,CTA PLATFORM,FALSE,FALSE,2023,20,48,77,6,1167718,1935356,2019,2/13/2019 16:01,41.97816551,-87.65858624,"(41.978165506, -87.658586238)"
11589946,JC145172,1/26/2019 12:30,026XX N KIMBALL AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1412,14,35,22,6,1153270,1917169,2019,2/13/2019 16:01,41.92855912,-87.71220378,"(41.928559123, -87.712203782)"
11589951,JC145184,1/26/2019 13:55,065XX S DREXEL AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,321,3,20,42,6,1183348,1861931,2019,2/13/2019 16:01,41.77633189,-87.60340394,"(41.776331888, -87.603403941)"
11590016,JC145131,1/18/2019 0:00,069XX S MICHIGAN AVE,1025,ARSON,AGGRAVATED,APARTMENT,FALSE,FALSE,322,3,6,69,9,1178360,1859103,2019,2/13/2019 16:01,41.76868628,-87.62177525,"(41.768686282, -87.621775252)"
11590204,JC145598,1/19/2019 11:00,019XX N CLEVELAND AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1813,18,43,7,6,1172622,1913153,2019,2/13/2019 16:01,41.91713233,-87.64121122,"(41.917132334, -87.641211215)"
11590367,JC145759,1/6/2019 6:00,057XX S EMERALD AVE,870,THEFT,POCKET-PICKING,RESIDENCE,FALSE,FALSE,711,7,20,68,6,1172284,1866763,2019,2/13/2019 16:01,41.78984198,-87.64382161,"(41.789841984, -87.643821613)"
11590389,JC145795,1/26/2019 12:00,020XX N FREMONT ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1812,18,43,7,6,1169967,1913666,2019,2/13/2019 16:01,41.91859842,-87.65095063,"(41.918598415, -87.650950627)"
11590418,JC145775,1/25/2019 11:30,019XX N WASHTENAW AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1421,14,1,22,6,1158061,1912728,2019,2/13/2019 16:01,41.9162761,-87.69471997,"(41.9162761, -87.694719967)"
11590499,JC145914,1/21/2019 12:00,075XX S EBERHART AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,624,6,6,69,6,1180881,1855113,2019,2/13/2019 16:01,41.7576797,-87.61265714,"(41.757679703, -87.612657138)"
11590647,JC146097,1/27/2019 13:00,041XX W 48TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,815,8,14,57,7,1149253,1872472,2019,2/13/2019 16:01,41.80598417,-87.72812295,"(41.805984172, -87.728122951)"
11591508,JC147129,1/17/2019 10:30,001XX W LAKE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,122,1,42,32,6,1175301,1901735,2019,2/13/2019 16:01,41.88574103,-87.63171175,"(41.885741029, -87.631711749)"
11591640,JC147333,1/12/2019 9:00,010XX W AINSLIE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2024,20,48,3,6,1168613,1932960,2019,2/13/2019 16:01,41.97157142,-87.65536462,"(41.971571423, -87.655364619)"
11591752,JC127316,1/23/2019 16:13,045XX S DREXEL BLVD,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,222,2,4,39,6,1183086,1875079,2019,2/13/2019 16:01,41.81241721,-87.60395546,"(41.812417206, -87.603955459)"
11591765,JC147370,1/23/2019 12:00,031XX W 62ND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,823,8,16,66,7,1156610,1863353,2019,2/13/2019 16:01,41.78081503,-87.7013858,"(41.780815029, -87.701385798)"
11591776,JC147592,2/1/2019 0:00,005XX W 97TH ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2223,22,21,73,6,1174462,1840568,2019,2/13/2019 16:01,41.71791148,-87.63661338,"(41.717911476, -87.636613378)"
11592149,JC146977,1/25/2019 10:00,089XX S CARPENTER ST,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,2222,22,21,73,6,1170885,1845444,2019,2/13/2019 16:01,41.73137061,-87.64957267,"(41.731370612, -87.649572669)"
11592192,JC148002,1/5/2019 12:00,002XX W 107TH ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,512,5,34,49,6,1176408,1833982,2019,2/13/2019 16:01,41.69979513,-87.62968308,"(41.699795131, -87.62968308)"
11592220,JC148081,1/26/2019 0:00,026XX N KIMBALL AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1412,14,35,22,6,1153270,1917169,2019,2/14/2019 16:02,41.92855912,-87.71220378,"(41.928559123, -87.712203782)"
11592696,JC135821,1/31/2019 20:40,026XX W LITHUANIAN PLAZA CT,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,831,8,17,66,6,1159806,1858791,2019,2/20/2019 16:21,41.7682312,-87.68979372,"(41.768231198, -87.689793719)"
11592706,JC148789,1/14/2019 9:00,013XX N MILWAUKEE AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,1433,14,1,24,6,1164746,1908952,2019,2/14/2019 16:02,41.90577528,-87.67026686,"(41.905775282, -87.67026686)"
11592814,JC148572,1/25/2019 16:30,070XX N RIDGE BLVD,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2411,24,50,2,6,1161119,1947168,2019,2/25/2019 16:20,42.0107181,-87.68252395,"(42.010718104, -87.682523951)"
11592826,JC148261,1/28/2019 14:45,011XX W ROOSEVELT RD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1232,12,25,28,6,1169051,1894865,2019,2/14/2019 16:02,41.86702717,-87.65486229,"(41.867027166, -87.654862286)"
11592943,JC148889,1/31/2019 21:20,014XX S JEFFERSON ST,810,THEFT,OVER $500,WAREHOUSE,TRUE,FALSE,124,1,11,28,6,1172551,1893526,2019,2/14/2019 16:02,41.86327623,-87.642053,"(41.863276227, -87.642053002)"
11593032,JC149074,1/18/2019 22:10,042XX W MADISON ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1115,11,28,26,6,1148186,1899677,2019,2/14/2019 16:02,41.88065883,-87.73133698,"(41.880658831, -87.731336981)"
11593071,JC149116,1/31/2019 14:00,096XX S HALSTED ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2223,22,21,73,6,1172677,1840886,2019,2/14/2019 16:02,41.71882357,-87.64314179,"(41.718823567, -87.643141787)"
11593170,JC148999,1/27/2019 11:00,015XX E 72ND ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,324,3,7,43,6,1187674,1857555,2019,2/14/2019 16:02,41.76422192,-87.5876844,"(41.764221915, -87.5876844)"
11593215,JC149288,1/26/2019 13:00,074XX S HARVARD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,731,7,6,69,7,1175245,1855561,2019,2/14/2019 16:02,41.75903677,-87.63329889,"(41.759036773, -87.633298885)"
11593268,JC149406,1/25/2019 18:00,090XX S KINGSTON AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,423,4,7,48,5,1194732,1845500,2019,2/15/2019 15:57,41.73097122,-87.56221156,"(41.730971223, -87.562211555)"
11593273,JC131381,1/25/2019 17:00,050XX W 51ST ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,814,8,14,56,5,1143453,1870337,2019,2/15/2019 15:57,41.8002355,-87.74944874,"(41.800235496, -87.749448735)"
11593303,JC149418,1/23/2019 17:00,006XX N HALSTED ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1214,12,27,24,6,1170922,1904791,2019,2/15/2019 15:57,41.89422401,-87.64770253,"(41.89422401, -87.647702529)"
11593573,JC149783,1/12/2019 15:00,061XX S COTTAGE GROVE AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,313,3,20,42,6,1182620,1864459,2019,2/15/2019 15:57,41.78328588,-87.60599433,"(41.783285879, -87.605994327)"
11593606,JC149902,1/23/2019 0:01,034XX S INDIANA AVE,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,211,2,3,35,6,1178163,1882297,2019,2/15/2019 15:57,41.83233723,-87.62179358,"(41.832337226, -87.621793581)"
11593621,JC149875,1/29/2019 15:53,008XX W SUNNYSIDE AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1914,19,46,3,6,1169808,1930084,2019,2/15/2019 15:57,41.96365356,-87.65105469,"(41.963653562, -87.651054693)"
11593893,JC150240,1/26/2019 16:00,020XX S STATE ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,131,1,3,33,6,1176638,1890597,2019,2/15/2019 15:57,41.85514757,-87.62713856,"(41.85514757, -87.627138557)"
11594353,JC150720,1/7/2019 12:00,0000X S MICHIGAN AVE,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,112,1,42,32,6,1177316,1900287,2019,2/16/2019 15:59,41.88172219,-87.62435627,"(41.881722193, -87.624356274)"
11594448,JC150738,1/31/2019 6:00,037XX N FRANCISCO AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1733,17,33,16,6,1156384,1924771,2019,2/16/2019 15:59,41.94935707,-87.70055465,"(41.949357072, -87.700554648)"
11594466,JC150840,1/1/2019 11:30,018XX N LUNA AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2532,25,37,25,6,1139108,1911677,2019,2/16/2019 15:59,41.9137582,-87.76437885,"(41.913758195, -87.764378849)"
11594556,JC150986,1/31/2019 5:49,014XX E 57TH ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,235,2,5,41,6,1186613,1867487,2019,2/16/2019 15:59,41.79150133,-87.59125904,"(41.791501334, -87.591259037)"
11594651,JC151225,1/16/2019 15:00,019XX S AVERS AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1014,10,24,29,6,1151049,1890085,2019,2/16/2019 15:59,41.85428169,-87.72107542,"(41.854281692, -87.721075415)"
11594703,JC150818,1/20/2019 10:00,063XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,TRUE,312,3,20,42,6,1182650,1863246,2019,2/16/2019 15:59,41.7799566,-87.60592196,"(41.7799566, -87.605921959)"
11594867,JC150407,1/12/2019 15:40,001XX W JACKSON BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,122,1,42,32,6,1175454,1898968,2019,2/16/2019 15:59,41.87814479,-87.63123304,"(41.878144785, -87.631233035)"
11594893,JC150974,1/26/2019 10:00,017XX N CICERO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,37,25,7,1144138,1910955,2019,2/16/2019 15:59,41.9116839,-87.74591752,"(41.9116839, -87.745917518)"
