Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2.008E+13,5/10/2008,0,5/11/2008,1104,CAR PROWL,THEFT-AUTOACC,SOUTH,S,S1,NEW HOLLY
2.008E+13,5/10/2008,0,5/30/2008,848,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,GREENWOOD
2.008E+13,5/10/2008,1,5/14/2008,1026,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,L,L3,LAKECITY
2.008E+13,5/10/2008,1,5/10/2008,1241,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,U,U2,UNIVERSITY
2.008E+13,5/10/2008,1,5/10/2008,1401,CAR PROWL,THEFT-AUTOACC,NORTH,N,N3,NORTHGATE
2.008E+13,5/10/2008,1,5/11/2008,715,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,GREENWOOD
2.008E+13,5/10/2008,30,5/10/2008,1842,CAR PROWL,THEFT-CARPROWL,NORTH,N,N2,NORTHGATE
2.008E+13,5/10/2008,45,5/10/2008,1505,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D2,SLU/CASCADE
2.008E+13,5/10/2008,100,5/10/2008,1258,CAR PROWL,THEFT-AUTOACC,NORTH,J,J2,PHINNEY RIDGE
2.008E+13,5/10/2008,100,5/10/2008,1249,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W3,MORGAN
2.008E+13,5/10/2008,130,5/10/2008,1557,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,G,G2,JUDKINS PARK/NORTH BEACON HILL
2.008E+13,5/10/2008,200,5/10/2008,740,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B3,WALLINGFORD
2.008E+13,5/10/2008,215,5/10/2008,221,THEFT-BUILDING,THEFT-BUILDING,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/10/2008,226,5/10/2008,233,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.008E+13,5/10/2008,230,5/11/2008,1750,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,SLU/CASCADE
2.008E+13,5/10/2008,300,5/10/2008,833,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2.008E+13,5/10/2008,300,5/10/2008,1326,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W3,MORGAN
2.008E+13,5/10/2008,400,5/10/2008,1652,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,GREENWOOD
2.008E+13,5/10/2008,408,5/10/2008,524,CAR PROWL,THEFT-CARPROWL,NORTH,B,B1,BALLARD SOUTH
2.008E+13,5/10/2008,439,5/10/2008,439,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W2,MORGAN
2.008E+13,5/10/2008,530,5/11/2008,1510,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W2,ALASKA JUNCTION
2.008E+13,5/10/2008,700,5/13/2008,948,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O2,SODO
2.008E+13,5/10/2008,735,5/10/2008,735,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D1,BELLTOWN
2.008E+13,5/10/2008,800,5/13/2008,1215,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q2,QUEEN ANNE
2.008E+13,5/10/2008,800,6/24/2008,1022,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F3,SOUTH PARK
2.008E+13,5/10/2008,800,5/21/2008,2130,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,D,D2,SLU/CASCADE
2.008E+13,5/10/2008,900,5/10/2008,1208,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE
2.008E+13,5/10/2008,1000,5/20/2008,1024,THEFT-BUILDING,THEFT-BUILDING,WEST,Q,Q3,SLU/CASCADE
2.008E+13,5/10/2008,1030,5/10/2008,1543,CAR PROWL,THEFT-CARPROWL,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/10/2008,1030,5/10/2008,1529,CAR PROWL,THEFT-CARPROWL,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/10/2008,1100,5/14/2008,1304,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL
2.008E+13,5/10/2008,1100,5/19/2008,711,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,PIONEER SQUARE
2.008E+13,5/10/2008,1100,5/10/2008,1911,CAR PROWL,THEFT-CARPROWL,WEST,M,M1,DOWNTOWN COMMERCIAL
2.008E+13,5/10/2008,1130,5/10/2008,1222,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,R,R2,MOUNT BAKER
2.008E+13,5/10/2008,1130,5/10/2008,1225,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.008E+13,5/10/2008,1130,5/10/2008,1914,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N3,NORTHGATE
2.008E+13,5/10/2008,1130,5/14/2008,1023,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D3,SLU/CASCADE
2.008E+13,5/10/2008,1200,5/10/2008,1603,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J3,GREENWOOD
2.008E+13,5/10/2008,1230,5/10/2008,1517,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,M,M1,BELLTOWN
2.008E+13,5/10/2008,1245,5/13/2008,1005,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,E,E1,CAPITOL HILL
2.008E+13,5/10/2008,1256,5/10/2008,1304,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/10/2008,1317,5/10/2008,1408,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2.008E+13,5/10/2008,1320,5/10/2008,1320,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+13,5/10/2008,1343,5/10/2008,1346,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+13,5/10/2008,1345,5/11/2008,1239,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M1,BELLTOWN
2.008E+13,5/10/2008,1400,5/12/2008,1359,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W2,ALASKA JUNCTION
2.008E+13,5/10/2008,1437,5/10/2008,1437,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/10/2008,1459,5/10/2008,1459,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,G,G1,FIRST HILL
2.008E+13,5/10/2008,1500,5/14/2008,1835,THEFT-BUILDING,THEFT-BUILDING,EAST,G,G1,FIRST HILL
2.008E+13,5/10/2008,1500,5/10/2008,1605,CAR PROWL,THEFT-CARPROWL,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/10/2008,1500,5/10/2008,1800,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,PIONEER SQUARE
2.008E+13,5/10/2008,1530,5/10/2008,1545,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,S,S3,RAINIER BEACH
2.008E+13,5/10/2008,1532,5/10/2008,1532,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R2,NORTH BEACON HILL
2.008E+13,5/10/2008,1600,5/10/2008,2320,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL
2.008E+13,5/10/2008,1630,5/10/2008,1740,CAR PROWL,THEFT-CARPROWL,SOUTH,S,S3,RAINIER VIEW
2.008E+13,5/10/2008,1700,5/11/2008,1248,CAR PROWL,THEFT-CARPROWL,WEST,K,K1,DOWNTOWN COMMERCIAL
2.008E+13,5/10/2008,1700,5/10/2008,2202,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B3,FREMONT
2.008E+13,5/10/2008,1730,5/11/2008,822,CAR PROWL,THEFT-AUTOACC,NORTH,B,B3,FREMONT
2.008E+13,5/10/2008,1740,5/16/2008,1358,,BURGLARY-OTHER,NORTH,J,J1,GREENWOOD
2.008E+13,5/10/2008,1745,5/10/2008,1905,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,SLU/CASCADE
2.008E+13,5/10/2008,1750,5/10/2008,1750,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U2,UNIVERSITY
2.008E+13,5/10/2008,1755,5/10/2008,1803,,ROBBERY-OTHER,WEST,D,D3,SLU/CASCADE
2.008E+13,5/10/2008,1800,5/13/2008,1523,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/10/2008,1800,5/11/2008,1120,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q3,QUEEN ANNE
2.008E+13,5/10/2008,1800,5/12/2008,954,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,QUEEN ANNE
2.008E+13,5/10/2008,1800,5/10/2008,1930,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M1,DOWNTOWN COMMERCIAL
2.008E+13,5/10/2008,1808,5/10/2008,2231,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
2.008E+13,5/10/2008,1816,5/10/2008,2010,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.008E+13,5/10/2008,1826,5/10/2008,1826,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,J,J1,BALLARD NORTH
2.008E+13,5/10/2008,1828,5/10/2008,1834,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/10/2008,1830,5/11/2008,1806,CAR PROWL,THEFT-AUTOACC,NORTH,L,L1,NORTHGATE
2.008E+13,5/10/2008,1830,5/11/2008,1550,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,F,F3,HIGHLAND PARK
2.008E+13,5/10/2008,1900,5/10/2008,2210,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O1,SODO
2.008E+13,5/10/2008,1915,5/10/2008,2215,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,PIONEER SQUARE
2.008E+13,5/10/2008,1915,5/10/2008,2238,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R3,GENESEE
2.008E+13,5/10/2008,1922,5/10/2008,1926,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/10/2008,1930,5/10/2008,1933,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+13,5/10/2008,1930,5/10/2008,2356,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,Q,Q3,SLU/CASCADE
2.008E+13,5/10/2008,1950,5/10/2008,1950,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U1,UNIVERSITY
2.008E+13,5/10/2008,1952,5/10/2008,2134,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,S,S1,NEW HOLLY
2.008E+13,5/10/2008,1958,5/10/2008,2113,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.008E+13,5/10/2008,2000,5/11/2008,200,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.008E+13,5/10/2008,2000,5/11/2008,1610,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
2.008E+13,5/10/2008,2000,5/11/2008,2106,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,QUEEN ANNE
2.008E+13,5/10/2008,2008,5/10/2008,2008,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,ROOSEVELT/RAVENNA
2.008E+13,5/10/2008,2030,5/11/2008,1500,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,HILLMAN CITY
2.008E+13,5/10/2008,2100,5/11/2008,1119,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L3,SANDPOINT
2.008E+13,5/10/2008,2100,5/11/2008,1111,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,WALLINGFORD
2.008E+13,5/10/2008,2100,5/16/2008,1554,CAR PROWL,THEFT-CARPROWL,EAST,E,E2,FIRST HILL
2.008E+13,5/10/2008,2100,5/11/2008,700,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W2,MORGAN
2.008E+13,5/10/2008,2100,5/12/2008,1014,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C1,EASTLAKE - EAST
2.008E+13,5/10/2008,2104,5/10/2008,2212,THEFT-ALL OTHER,THEFT-PRSNATCH,NORTH,N,N2,BITTERLAKE
2.008E+13,5/10/2008,2130,5/11/2008,1138,CAR PROWL,THEFT-CARPROWL,WEST,D,D3,SLU/CASCADE
2.008E+13,5/10/2008,2150,5/10/2008,2150,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,QUEEN ANNE
2.008E+13,5/10/2008,2200,5/11/2008,1221,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
2.008E+13,5/10/2008,2200,5/11/2008,1744,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,B,B1,BALLARD SOUTH
2.008E+13,5/10/2008,2200,5/11/2008,40,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D1,BELLTOWN
2.008E+13,5/10/2008,2200,5/11/2008,1517,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTHWEST,F,F3,HIGHLAND PARK
2.008E+13,5/10/2008,2200,5/11/2008,1112,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,E,E2,CAPITOL HILL
2.008E+13,5/10/2008,2200,5/11/2008,753,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/10/2008,2300,5/15/2008,1511,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,FREMONT
2.008E+13,5/10/2008,2300,5/11/2008,1114,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/10/2008,2300,5/11/2008,226,CAR PROWL,THEFT-CARPROWL,WEST,K,K1,DOWNTOWN COMMERCIAL
2.008E+13,5/10/2008,2300,5/11/2008,1202,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,SANDPOINT
2.008E+13,5/10/2008,2330,5/13/2008,1205,THEFT-BICYCLE,THEFT-BICYCLE,WEST,Q,Q2,QUEEN ANNE
2.008E+13,5/10/2008,2330,5/11/2008,501,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O1,SODO
2.008E+13,5/11/2008,0,5/11/2008,915,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W1,ALKI
2.008E+13,5/11/2008,2,5/11/2008,46,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,WALLINGFORD
2.008E+13,5/11/2008,140,5/11/2008,1409,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/11/2008,230,5/11/2008,1621,CAR PROWL,THEFT-CARPROWL,NORTH,L,L3,LAKECITY
2.008E+13,5/11/2008,235,5/11/2008,324,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.008E+13,5/11/2008,240,5/11/2008,1529,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,O,O1,SODO
2.008E+13,5/11/2008,300,5/11/2008,953,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,SLU/CASCADE
2.008E+13,5/11/2008,345,5/11/2008,345,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/11/2008,400,5/17/2008,2051,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,F,F3,SOUTH PARK
2.008E+13,5/11/2008,420,5/11/2008,422,CAR PROWL,THEFT-CARPROWL,NORTH,L,L3,SANDPOINT
2.008E+13,5/11/2008,430,5/11/2008,1130,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q3,QUEEN ANNE
2.008E+13,5/11/2008,543,5/11/2008,543,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL
2.008E+13,5/11/2008,650,5/11/2008,2010,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E3,FIRST HILL
2.008E+13,5/11/2008,715,5/11/2008,1135,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.008E+13,5/11/2008,750,5/11/2008,845,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/11/2008,815,5/11/2008,830,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL
2.008E+13,5/11/2008,830,5/11/2008,1031,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,SODO
2.008E+13,5/11/2008,850,5/11/2008,931,CAR PROWL,THEFT-CARPROWL,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.008E+13,5/11/2008,900,5/18/2008,1909,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D2,QUEEN ANNE
2.008E+13,5/11/2008,903,5/11/2008,932,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N3,NORTHGATE
2.008E+13,5/11/2008,930,5/11/2008,1433,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S2,BRIGHTON/DUNLAP
2.008E+13,5/11/2008,1000,6/4/2008,1359,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
2.008E+13,5/11/2008,1030,5/11/2008,1243,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,MID BEACON HILL
2.008E+13,5/11/2008,1100,5/11/2008,1145,CAR PROWL,THEFT-LICENSE PLATE,NORTH,J,J2,PHINNEY RIDGE
2.008E+13,5/11/2008,1100,5/28/2008,1730,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
2.008E+13,5/11/2008,1130,5/12/2008,1110,CAR PROWL,THEFT-CARPROWL,WEST,M,M1,BELLTOWN
2.008E+13,5/11/2008,1143,5/11/2008,1143,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/11/2008,1145,5/11/2008,1145,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL
2.008E+13,5/11/2008,1200,5/12/2008,303,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,WALLINGFORD
2.008E+13,5/11/2008,1200,5/16/2008,2320,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L2,ROOSEVELT/RAVENNA
2.008E+13,5/11/2008,1200,5/11/2008,1238,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,S,S3,RAINIER BEACH
2.008E+13,5/11/2008,1206,5/11/2008,1345,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
2.008E+13,5/11/2008,1245,5/12/2008,1433,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U3,SANDPOINT
2.008E+13,5/11/2008,1255,5/11/2008,1255,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+13,5/11/2008,1330,5/12/2008,0,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J1,BALLARD NORTH
2.008E+13,5/11/2008,1330,5/13/2008,1855,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
2.008E+13,5/11/2008,1350,5/12/2008,616,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,N,N2,BITTERLAKE
2.008E+13,5/11/2008,1430,5/11/2008,1806,CAR PROWL,THEFT-CARPROWL,NORTH,N,N3,NORTHGATE
2.008E+13,5/11/2008,1455,5/11/2008,1545,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M1,BELLTOWN
2.008E+13,5/11/2008,1500,5/11/2008,1549,CAR PROWL,THEFT-CARPROWL,WEST,M,M2,SLU/CASCADE
2.008E+13,5/11/2008,1544,5/11/2008,1544,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/11/2008,1600,5/19/2008,2059,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH
2.008E+13,5/11/2008,1600,5/11/2008,2122,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+13,5/11/2008,1600,5/13/2008,1513,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W3,FAUNTLEROY SW
2.008E+13,5/11/2008,1600,5/11/2008,1929,CAR PROWL,THEFT-AUTOACC,NORTH,N,N3,NORTHGATE
2.008E+13,5/11/2008,1600,5/12/2008,1241,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J3,ROOSEVELT/RAVENNA
2.008E+13,5/11/2008,1600,5/11/2008,1821,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/11/2008,1600,5/12/2008,1910,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U1,UNIVERSITY
2.008E+13,5/11/2008,1610,5/11/2008,1625,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.008E+13,5/11/2008,1630,5/13/2008,1651,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.008E+13,5/11/2008,1645,5/11/2008,1830,THEFT-BICYCLE,THEFT-BICYCLE,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+13,5/11/2008,1645,5/11/2008,2116,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,PHINNEY RIDGE
2.008E+13,5/11/2008,1700,5/12/2008,1555,CAR PROWL,THEFT-CARPROWL,WEST,D,D3,EASTLAKE - WEST
2.008E+13,5/11/2008,1700,5/13/2008,1603,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J3,ROOSEVELT/RAVENNA
2.008E+13,5/11/2008,1700,5/12/2008,1512,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,PHINNEY RIDGE
2.008E+13,5/11/2008,1700,5/11/2008,1908,CAR PROWL,THEFT-CARPROWL,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+13,5/11/2008,1700,5/15/2008,830,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTHWEST,F,F3,SOUTH PARK
2.008E+13,5/11/2008,1708,5/11/2008,1708,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,G,G3,MADRONA/LESCHI
2.008E+13,5/11/2008,1715,5/11/2008,1756,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,QUEEN ANNE
2.008E+13,5/11/2008,1730,5/11/2008,2307,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,SANDPOINT
2.008E+13,5/11/2008,1800,5/12/2008,1815,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W1,NORTH ADMIRAL
2.008E+13,5/11/2008,1800,5/12/2008,1602,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W1,NORTH ADMIRAL
2.008E+13,5/11/2008,1820,5/11/2008,1849,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R1,NORTH BEACON HILL
2.008E+13,5/11/2008,1820,5/11/2008,2047,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,S,S2,BRIGHTON/DUNLAP
2.008E+13,5/11/2008,1830,5/11/2008,1931,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL
2.008E+13,5/11/2008,1850,5/11/2008,1911,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.008E+13,5/11/2008,1900,5/11/2008,1900,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2.008E+13,5/11/2008,1900,5/12/2008,936,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R2,MOUNT BAKER
2.008E+13,5/11/2008,1900,5/12/2008,1626,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,N,N3,NORTHGATE
2.008E+13,5/11/2008,1900,5/12/2008,734,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,COLUMBIA CITY
2.008E+13,5/11/2008,1900,5/12/2008,1427,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
2.008E+13,5/11/2008,1910,5/12/2008,2208,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,SANDPOINT
2.008E+13,5/11/2008,1920,5/12/2008,1755,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.008E+13,5/11/2008,1930,5/19/2008,1530,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M2,DOWNTOWN COMMERCIAL
2.008E+13,5/11/2008,1930,5/12/2008,1035,CAR PROWL,THEFT-CARPROWL,SOUTH,S,S1,MID BEACON HILL
2.008E+13,5/11/2008,2000,5/16/2008,500,CAR PROWL,THEFT-CARPROWL,NORTH,U,U1,UNIVERSITY
2.008E+13,5/11/2008,2000,5/13/2008,2122,CAR PROWL,THEFT-AUTOACC,SOUTH,S,S1,MID BEACON HILL
2.008E+13,5/11/2008,2000,5/12/2008,1125,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,WEST,D,D1,BELLTOWN
2.008E+13,5/11/2008,2100,5/13/2008,1928,CAR PROWL,THEFT-CARPROWL,SOUTH,S,S3,RAINIER VIEW
2.008E+13,5/11/2008,2100,5/12/2008,1235,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2.008E+13,5/11/2008,2100,5/12/2008,800,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.008E+13,5/11/2008,2100,5/12/2008,1059,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W1,NORTH ADMIRAL
2.008E+13,5/11/2008,2130,5/11/2008,2233,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,WALLINGFORD
2.008E+13,5/11/2008,2200,5/12/2008,1336,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q1,MAGNOLIA
