Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2.018E+13,10/5/2018,10,10/9/2018,1206,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+13,10/5/2018,10,10/5/2018,242,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L1,LAKECITY
2.018E+13,10/5/2018,100,10/5/2018,1205,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/5/2018,200,10/5/2018,933,ROBBERY-STREET,ROBBERY-STREET-WEAPON,EAST,E,E1,CAPITOL HILL
2.018E+13,10/5/2018,454,10/5/2018,454,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B3,WALLINGFORD
2.018E+13,10/5/2018,600,10/5/2018,609,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,E,E2,CAPITOL HILL
2.018E+13,10/5/2018,700,10/5/2018,746,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N1,BITTERLAKE
2.018E+13,10/5/2018,730,10/6/2018,826,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,B,B3,WALLINGFORD
2.018E+13,10/5/2018,740,10/5/2018,1850,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.018E+13,10/5/2018,830,10/6/2018,922,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,10/5/2018,833,10/5/2018,833,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+13,10/5/2018,900,10/6/2018,1022,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F1,HIGHLAND PARK
2.018E+13,10/5/2018,900,10/5/2018,1848,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+13,10/5/2018,900,10/8/2018,2250,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,SANDPOINT
2.018E+13,10/5/2018,1019,10/5/2018,1019,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O1,SODO
2.018E+13,10/5/2018,1041,10/10/2018,1452,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,10/5/2018,1042,10/5/2018,1042,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,10/5/2018,1045,10/10/2018,1052,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL
2.018E+13,10/5/2018,1120,10/5/2018,1133,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B3,WALLINGFORD
2.018E+13,10/5/2018,1130,10/5/2018,1442,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,U,U2,UNIVERSITY
2.018E+13,10/5/2018,1130,10/5/2018,1130,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/5/2018,1140,10/8/2018,1314,THEFT-ALL OTHER,THEFT-MAIL,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,10/5/2018,1152,10/20/2018,1649,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,UNIVERSITY
2.018E+13,10/5/2018,1200,10/9/2018,1703,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E2,CAPITOL HILL
2.018E+13,10/5/2018,1200,10/5/2018,1200,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/5/2018,1200,10/6/2018,1511,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,10/5/2018,1235,10/5/2018,1327,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,UNIVERSITY
2.018E+13,10/5/2018,1252,10/5/2018,1400,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C3,MADRONA/LESCHI
2.018E+13,10/5/2018,1256,10/5/2018,1256,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL
2.018E+13,10/5/2018,1300,10/12/2018,1213,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTHWEST,W,W3,HIGH POINT
2.018E+13,10/5/2018,1341,10/8/2018,2114,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B3,FREMONT
2.018E+13,10/5/2018,1345,10/5/2018,1345,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,10/5/2018,1405,10/17/2018,127,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J3,ROOSEVELT/RAVENNA
2.019E+13,10/5/2018,1410,2/25/2019,1421,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,SOUTH PARK
2.018E+13,10/5/2018,1500,10/6/2018,959,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,W,W1,ALKI
2.018E+13,10/5/2018,1525,10/16/2018,1136,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,10/5/2018,1545,10/5/2018,1710,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q1,MAGNOLIA
2.018E+13,10/5/2018,1554,10/5/2018,1854,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
2.018E+13,10/5/2018,1600,10/10/2018,1504,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N2,BITTERLAKE
2.018E+13,10/5/2018,1600,10/5/2018,2307,BURGLARY-COMMERCIAL-SECURE PARKING,BURGLARY-SECURE PARKING-NONRES,NORTH,B,B3,WALLINGFORD
2.018E+13,10/5/2018,1600,10/8/2018,832,BURGLARY-COMMERCIAL-SECURE PARKING,BURGLARY-SECURE PARKING-NONRES,SOUTHWEST,F,F1,SOUTH PARK
2.019E+12,10/5/2018,1600,1/21/2019,1609,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F3,SOUTH PARK
2.018E+13,10/5/2018,1613,10/5/2018,1613,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+13,10/5/2018,1619,10/5/2018,1619,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S3,RAINIER VIEW
2.018E+13,10/5/2018,1712,10/16/2018,1113,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,10/5/2018,1722,10/5/2018,1722,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E2,CAPITOL HILL
2.018E+13,10/5/2018,1800,10/6/2018,901,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,B,B2,BALLARD SOUTH
2.018E+13,10/5/2018,1800,10/11/2018,437,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B2,FREMONT
2.018E+13,10/5/2018,1830,10/6/2018,1203,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,10/5/2018,1830,10/6/2018,1453,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,10/5/2018,1843,10/8/2018,758,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2.018E+13,10/5/2018,1900,10/9/2018,1320,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B2,BALLARD SOUTH
2.018E+13,10/5/2018,1900,10/6/2018,1408,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F3,HIGHLAND PARK
2.018E+13,10/5/2018,1903,10/8/2018,1903,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,SOUTHWEST,W,W3,MORGAN
2.018E+13,10/5/2018,1925,10/6/2018,1041,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2.018E+13,10/5/2018,1930,10/8/2018,1513,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,WEST,K,K3,PIONEER SQUARE
2.018E+13,10/5/2018,1930,10/5/2018,1930,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/5/2018,2015,10/6/2018,1728,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M2,SLU/CASCADE
2.018E+13,10/5/2018,2057,10/5/2018,2057,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,10/5/2018,2100,10/6/2018,841,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+13,10/5/2018,2100,10/6/2018,1734,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U3,SANDPOINT
2.018E+13,10/5/2018,2214,10/5/2018,2214,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2.018E+13,10/5/2018,2215,10/5/2018,2242,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N1,BITTERLAKE
2.018E+13,10/5/2018,2300,10/6/2018,1007,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+13,10/5/2018,2300,10/6/2018,1052,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.018E+13,10/5/2018,2358,10/6/2018,1203,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B3,WALLINGFORD
2.018E+13,10/6/2018,0,10/10/2018,1833,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,D,D2,QUEEN ANNE
2.018E+13,10/6/2018,0,10/7/2018,2147,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,0,10/31/2018,856,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,0,10/8/2018,758,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,D,D1,BELLTOWN
2.018E+13,10/6/2018,0,10/10/2018,840,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,10/6/2018,0,10/6/2018,955,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U1,UNIVERSITY
2.018E+13,10/6/2018,0,10/10/2018,927,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2.018E+13,10/6/2018,1,10/20/2018,1534,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
2.018E+13,10/6/2018,30,10/7/2018,1225,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+13,10/6/2018,100,10/6/2018,443,THEFT-BICYCLE,THEFT-BICYCLE,WEST,D,D1,BELLTOWN
2.018E+13,10/6/2018,106,10/6/2018,2325,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
2.018E+13,10/6/2018,146,10/6/2018,1332,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U2,UNIVERSITY
2.018E+13,10/6/2018,200,10/9/2018,2338,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S3,RAINIER VIEW
2.018E+13,10/6/2018,229,10/6/2018,229,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L1,NORTHGATE
2.018E+13,10/6/2018,230,10/7/2018,2100,THEFT-BUILDING,THEFT-BUILDING,SOUTH,S,S3,RAINIER VIEW
2.018E+13,10/6/2018,240,10/6/2018,240,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
2.018E+13,10/6/2018,300,10/8/2018,1447,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,G,G1,FIRST HILL
2.018E+13,10/6/2018,326,10/6/2018,353,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,G,G1,FIRST HILL
2.018E+13,10/6/2018,330,10/6/2018,330,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/6/2018,400,10/6/2018,1243,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L2,ROOSEVELT/RAVENNA
2.018E+13,10/6/2018,500,10/6/2018,654,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,L,L2,ROOSEVELT/RAVENNA
2.018E+13,10/6/2018,500,10/8/2018,938,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,D,D3,SLU/CASCADE
2.018E+13,10/6/2018,630,10/6/2018,1751,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/6/2018,700,10/14/2018,744,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,10/6/2018,717,11/3/2018,1022,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,913,10/6/2018,913,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
2.018E+13,10/6/2018,919,10/6/2018,1457,THEFT-ALL OTHER,THEFT-MAIL,NORTH,B,B1,BALLARD SOUTH
2.018E+13,10/6/2018,1000,10/8/2018,1328,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U1,UNIVERSITY
2.018E+13,10/6/2018,1129,10/6/2018,1129,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,1130,10/7/2018,1334,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,S,S3,RAINIER VIEW
2.018E+13,10/6/2018,1140,10/29/2018,856,THEFT-BICYCLE,THEFT-BICYCLE,WEST,D,D3,SLU/CASCADE
2.018E+13,10/6/2018,1152,10/6/2018,1152,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,1154,10/6/2018,1528,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L3,LAKECITY
2.018E+13,10/6/2018,1200,10/9/2018,1237,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,HILLMAN CITY
2.018E+13,10/6/2018,1200,10/7/2018,2226,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B3,WALLINGFORD
2.018E+13,10/6/2018,1242,10/6/2018,1242,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,1244,10/16/2018,1212,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,UNIVERSITY
2.018E+13,10/6/2018,1255,10/6/2018,1255,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,Q,Q1,MAGNOLIA
2.018E+13,10/6/2018,1300,10/9/2018,1332,THEFT-ALL OTHER,THEFT-MAIL,EAST,C,C1,CAPITOL HILL
2.018E+13,10/6/2018,1302,10/6/2018,1302,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,UNIVERSITY
2.018E+13,10/6/2018,1342,10/6/2018,1342,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U1,UNIVERSITY
2.018E+13,10/6/2018,1342,10/6/2018,1348,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,1349,10/6/2018,1349,THEFT-BUILDING,THEFT-BUILDING,NORTH,N,N2,NORTHGATE
2.018E+13,10/6/2018,1352,10/6/2018,1352,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O3,GEORGETOWN
2.018E+13,10/6/2018,1400,10/6/2018,1632,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
2.018E+13,10/6/2018,1405,10/6/2018,1528,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U1,UNIVERSITY
2.018E+13,10/6/2018,1444,10/6/2018,1444,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D2,SLU/CASCADE
2.018E+13,10/6/2018,1455,10/6/2018,1455,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,S,S3,RAINIER VIEW
2.018E+13,10/6/2018,1457,10/6/2018,1848,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,M,M2,SLU/CASCADE
2.018E+13,10/6/2018,1500,10/7/2018,1144,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q1,MAGNOLIA
2.018E+13,10/6/2018,1500,11/1/2018,1616,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+13,10/6/2018,1513,10/6/2018,1513,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,1600,10/6/2018,2055,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B3,WALLINGFORD
2.018E+13,10/6/2018,1626,10/6/2018,1626,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,10/6/2018,1630,10/6/2018,2111,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B3,FREMONT
2.018E+13,10/6/2018,1632,10/6/2018,1632,ROBBERY-STREET,ROBBERY-STREET-GUN,WEST,Q,Q1,MAGNOLIA
2.018E+13,10/6/2018,1632,10/6/2018,1632,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,C,C1,CENTRAL AREA/SQUIRE PARK
2.018E+13,10/6/2018,1640,10/6/2018,1643,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q1,MAGNOLIA
2.018E+13,10/6/2018,1700,10/6/2018,1720,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE
2.018E+13,10/6/2018,1700,10/7/2018,1043,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N1,BITTERLAKE
2.018E+13,10/6/2018,1700,10/8/2018,1212,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,D,D2,QUEEN ANNE
2.018E+13,10/6/2018,1717,10/6/2018,1800,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,10/6/2018,1721,10/6/2018,1721,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F1,NORTH DELRIDGE
2.018E+13,10/6/2018,1800,10/7/2018,253,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S3,RAINIER VIEW
2.018E+13,10/6/2018,1805,10/10/2018,2012,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,10/6/2018,1814,10/6/2018,1814,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/6/2018,1858,10/10/2018,1948,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,10/6/2018,1859,10/10/2018,2000,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,10/6/2018,1940,10/6/2018,2301,THEFT-BUILDING,THEFT-BUILDING,EAST,C,C2,MONTLAKE/PORTAGE BAY
2.018E+13,10/6/2018,1950,10/7/2018,2026,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,Q,Q1,MAGNOLIA
2.018E+13,10/6/2018,2000,10/6/2018,2000,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/6/2018,2000,10/7/2018,1040,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN
2.018E+13,10/6/2018,2045,10/7/2018,2241,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+13,10/6/2018,2045,10/7/2018,753,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B3,WALLINGFORD
2.018E+13,10/6/2018,2045,10/6/2018,2050,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+13,10/6/2018,2100,10/7/2018,855,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q1,MAGNOLIA
2.018E+13,10/6/2018,2200,10/7/2018,559,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
2.018E+13,10/6/2018,2207,10/6/2018,2207,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,10/6/2018,2300,10/7/2018,1459,THEFT-BICYCLE,THEFT-BICYCLE,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+13,10/6/2018,2300,10/7/2018,503,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+13,10/7/2018,300,10/15/2018,302,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L1,NORTHGATE
2.018E+13,10/7/2018,300,10/11/2018,936,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL
2.018E+13,10/7/2018,328,10/7/2018,1033,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,BALLARD SOUTH
2.018E+13,10/7/2018,500,10/7/2018,942,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
2.018E+13,10/7/2018,700,10/7/2018,2035,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N3,GREENWOOD
2.018E+13,10/7/2018,700,10/24/2018,1303,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D1,BELLTOWN
2.018E+13,10/7/2018,737,10/7/2018,1020,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+13,10/7/2018,750,10/7/2018,750,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,SLU/CASCADE
2.018E+13,10/7/2018,800,10/7/2018,901,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+13,10/7/2018,845,10/7/2018,845,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E2,CAPITOL HILL
2.018E+13,10/7/2018,930,10/8/2018,315,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K2,DOWNTOWN COMMERCIAL
2.018E+13,10/7/2018,938,10/7/2018,938,ROBBERY-STREET,ROBBERY-STREET-WEAPON,NORTH,U,U2,UNIVERSITY
2.018E+13,10/7/2018,956,10/8/2018,1437,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/7/2018,1004,10/7/2018,1004,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R2,MOUNT BAKER
2.018E+13,10/7/2018,1049,10/7/2018,1049,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L3,LAKECITY
2.018E+13,10/7/2018,1125,10/10/2018,1226,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
2.018E+13,10/7/2018,1128,10/7/2018,1128,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,10/7/2018,1130,10/8/2018,1602,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,10/7/2018,1200,11/7/2018,1735,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2.018E+13,10/7/2018,1228,10/8/2018,1258,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,10/7/2018,1236,10/9/2018,2125,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,10/7/2018,1243,10/7/2018,1438,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
2.018E+13,10/7/2018,1244,10/7/2018,1253,THEFT-ALL OTHER,THEFT-COINOP,WEST,D,D1,BELLTOWN
2.018E+13,10/7/2018,1246,10/7/2018,1246,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N3,NORTHGATE
2.018E+13,10/7/2018,1300,10/8/2018,957,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH
2.018E+13,10/7/2018,1300,10/7/2018,1415,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,10/7/2018,1309,10/7/2018,1309,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,10/7/2018,1320,10/7/2018,1330,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B3,WALLINGFORD
2.018E+13,10/7/2018,1325,10/7/2018,1523,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,C,C2,MONTLAKE/PORTAGE BAY
2.018E+13,10/7/2018,1337,10/7/2018,1424,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,10/7/2018,1339,10/7/2018,1339,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J2,BALLARD NORTH
2.018E+13,10/7/2018,1340,10/7/2018,1342,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
