Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
20180000358916,09/25/2018,1632,09/25/2018,1639,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,C,C1,MILLER PARK
20180000358968,09/25/2018,1637,09/25/2018,1730,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000358933,09/25/2018,1654,09/25/2018,1654,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL
20180000359603,09/25/2018,1715,09/26/2018,636,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,CLAREMONT/RAINIER VISTA
20180000908974,09/25/2018,1730,09/26/2018,727,THEFT-BICYCLE,THEFT-BICYCLE,EAST,E,E2,CAPITOL HILL
20180000360541,09/25/2018,1730,09/26/2018,1729,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E1,CAPITOL HILL
20180000358978,09/25/2018,1732,09/25/2018,1859,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,N,N3,NORTHGATE
20180000358975,09/25/2018,1732,09/25/2018,1732,THEFT-ALL OTHER,THEFT-MAIL,WEST,Q,Q2,QUEEN ANNE
20180000358990,09/25/2018,1739,09/25/2018,1739,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
20180000360544,09/25/2018,1745,09/26/2018,1929,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,EAST,E,E1,CAPITOL HILL
20180000359022,09/25/2018,1803,09/25/2018,1803,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
20180000359036,09/25/2018,1815,09/25/2018,1815,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
20180000359689,09/25/2018,1830,09/26/2018,918,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,SANDPOINT
20180000909029,09/25/2018,1830,09/27/2018,2047,THEFT-BICYCLE,THEFT-BICYCLE,SOUTHWEST,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS
20180000359080,09/25/2018,1845,09/25/2018,2023,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,E,E2,CAPITOL HILL
20180000359123,09/25/2018,1923,09/25/2018,1923,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL
20180000359152,09/25/2018,1930,09/25/2018,1953,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
20180000387680,09/25/2018,1940,10/16/2018,1939,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,SOUTHWEST,W,W2,ALASKA JUNCTION
20180000361814,09/25/2018,1957,09/25/2018,2100,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000360024,09/25/2018,2000,09/26/2018,1151,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,B,B1,BALLARD SOUTH
20180000359649,09/25/2018,2000,09/26/2018,856,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,E,E3,CAPITOL HILL
20180000359185,09/25/2018,2029,09/25/2018,2029,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M1,DOWNTOWN COMMERCIAL
20180000361374,09/25/2018,2030,09/27/2018,924,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
20180000360137,09/25/2018,2035,09/26/2018,1313,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M2,DOWNTOWN COMMERCIAL
20180000909061,09/25/2018,2058,09/28/2018,2254,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D3,EASTLAKE - WEST
20180000359358,09/25/2018,2100,09/26/2018,1,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M3,DOWNTOWN COMMERCIAL
20180000359761,09/25/2018,2100,09/26/2018,1049,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH
20180000359901,09/25/2018,2130,09/26/2018,1024,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E3,FIRST HILL
20180000359705,09/25/2018,2130,09/26/2018,944,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
20180000360466,09/25/2018,2200,09/26/2018,1828,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D3,EASTLAKE - WEST
20180000361493,09/25/2018,2200,09/27/2018,1045,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH
20180000359284,09/25/2018,2219,09/25/2018,2219,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,S,S1,NEW HOLLY
20180000359301,09/25/2018,2232,09/25/2018,2238,ARSON,ARSON-OTHER,NORTH,U,U3,SANDPOINT
20180000359299,09/25/2018,2236,09/26/2018,24,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L3,SANDPOINT
20180000360016,09/25/2018,2300,09/26/2018,1147,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S1,NEW HOLLY
20180000359954,09/25/2018,2300,09/26/2018,1056,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W1,NORTH ADMIRAL
20180000359338,09/25/2018,2335,09/25/2018,2335,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000359348,09/25/2018,2346,09/25/2018,2346,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
20180000359354,09/25/2018,2354,09/25/2018,2354,THEFT-BUILDING,THEFT-BUILDING,NORTH,B,B3,WALLINGFORD
20180000361871,09/26/2018,0,09/27/2018,1523,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U1,ROOSEVELT/RAVENNA
20180000359379,09/26/2018,46,09/26/2018,46,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,HIGHLAND PARK
20180000359400,09/26/2018,126,09/26/2018,126,ROBBERY-STREET,ROBBERY-STREET-GUN,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000360165,09/26/2018,200,09/26/2018,1325,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
20180000359430,09/26/2018,210,09/26/2018,230,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E2,CAPITOL HILL
20180000372838,09/26/2018,220,10/05/2018,1119,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W3,FAUNTLEROY SW
20180000359427,09/26/2018,223,09/26/2018,223,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000359475,09/26/2018,404,09/26/2018,849,ROBBERY-STREET,ROBBERY-STREET-WEAPON,WEST,K,K1,DOWNTOWN COMMERCIAL
20180000359485,09/26/2018,414,09/26/2018,414,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
20180000359721,09/26/2018,600,09/26/2018,814,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
20180000359600,09/26/2018,626,09/26/2018,626,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S1,SOUTH BEACON HILL
20180000909358,09/26/2018,700,10/09/2018,1938,THEFT-ALL OTHER,THEFT-MAIL,WEST,M,M2,SLU/CASCADE
20180000360246,09/26/2018,745,09/26/2018,745,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D2,SLU/CASCADE
20180000360587,09/26/2018,800,09/26/2018,1806,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U3,ROOSEVELT/RAVENNA
20180000381829,09/26/2018,800,10/12/2018,610,THEFT-BUILDING,THEFT-BUILDING,SOUTH,R,R2,NORTH BEACON HILL
20180000379970,09/26/2018,800,10/11/2018,522,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
20180000361258,09/26/2018,830,09/27/2018,750,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G2,MADRONA/LESCHI
20180000361364,09/26/2018,900,09/27/2018,1031,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F3,SOUTH PARK
20180000359851,09/26/2018,951,09/27/2018,1104,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U2,UNIVERSITY
20180000360347,09/26/2018,1000,09/26/2018,1859,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,ROOSEVELT/RAVENNA
20180000360174,09/26/2018,1000,09/26/2018,1646,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,MOUNT BAKER
20180000359936,09/26/2018,1048,09/26/2018,1048,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000359992,09/26/2018,1125,09/26/2018,1424,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL
20180000398540,09/26/2018,1200,10/24/2018,2029,THEFT-ALL OTHER,THEFT-MAIL,NORTH,B,B1,BALLARD SOUTH
20180000908984,09/26/2018,1205,09/26/2018,1213,THEFT-ALL OTHER,THEFT-MAIL,SOUTH,S,S3,RAINIER VIEW
20180000360048,09/26/2018,1212,09/26/2018,1815,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,N,N2,BITTERLAKE
20180000364579,09/26/2018,1230,09/29/2018,1135,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL
20180000361026,09/26/2018,1300,09/27/2018,228,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,R,R3,COLUMBIA CITY
20180000360160,09/26/2018,1323,09/26/2018,1323,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,D,D1,BELLTOWN
20180000360254,09/26/2018,1330,09/26/2018,1330,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000360187,09/26/2018,1337,09/26/2018,1340,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,WEST,M,M3,DOWNTOWN COMMERCIAL
20180000360182,09/26/2018,1338,09/26/2018,1338,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,WEST,Q,Q1,MAGNOLIA
20180000360210,09/26/2018,1358,09/26/2018,1358,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTHWEST,W,W2,ALASKA JUNCTION
20180000909294,09/26/2018,1400,10/07/2018,1601,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,CLAREMONT/RAINIER VISTA
20180000360229,09/26/2018,1410,09/26/2018,1621,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N1,BITTERLAKE
20180000360284,09/26/2018,1459,09/26/2018,1459,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,J,J1,BALLARD NORTH
20180000360283,09/26/2018,1459,09/26/2018,1713,ROBBERY-COMMERCIAL,ROBBERY-BANK-BODYFORCE,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000360305,09/26/2018,1516,09/26/2018,1516,ROBBERY-COMMERCIAL,ROBBERY-BANK-WEAPON,WEST,K,K1,DOWNTOWN COMMERCIAL
20180000367238,09/26/2018,1530,10/01/2018,1251,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U1,UNIVERSITY
20180000360379,09/26/2018,1550,09/26/2018,1556,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
20180000908994,09/26/2018,1555,09/26/2018,1827,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000360521,09/26/2018,1642,10/10/2018,1922,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
20180000361415,09/26/2018,1645,09/27/2018,1257,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q3,QUEEN ANNE
20180000360668,09/26/2018,1735,09/26/2018,1906,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D1,BELLTOWN
20180000364883,09/26/2018,0,09/29/2018,1530,BURGLARY-COMMERCIAL-SECURE PARKING,BURGLARY-SECURE PARKING-NONRES,NORTH,J,J3,ROOSEVELT/RAVENNA
20180000362923,09/26/2018,1,09/28/2018,922,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
20180000361790,09/26/2018,1800,09/27/2018,1425,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,SOUTHWEST,W,W2,ALASKA JUNCTION
20180000909060,09/26/2018,1805,09/28/2018,2219,THEFT-BUILDING,THEFT-BUILDING,WEST,Q,Q3,SLU/CASCADE
20180000361206,09/26/2018,1830,09/27/2018,705,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
20180000360619,09/26/2018,1833,09/26/2018,1833,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
20180000360642,09/26/2018,1850,09/26/2018,2118,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O1,SODO
20180000909022,09/26/2018,1900,09/27/2018,1700,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B1,BALLARD SOUTH
20180000366061,09/26/2018,1930,09/30/2018,1402,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,Q,Q2,QUEEN ANNE
20180000362020,09/26/2018,1930,09/27/2018,1702,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
20180000362122,09/26/2018,1930,09/27/2018,1813,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,C,C1,CAPITOL HILL
20180000361202,09/26/2018,1930,09/27/2018,701,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
20180000360690,09/26/2018,1934,09/26/2018,1942,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
20180000361893,09/26/2018,2000,09/27/2018,1835,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K3,DOWNTOWN COMMERCIAL
20180000360709,09/26/2018,2001,09/26/2018,2001,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,WEST,M,M2,DOWNTOWN COMMERCIAL
20180000360751,09/26/2018,2045,09/26/2018,2045,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,B,B3,WALLINGFORD
20180000360795,09/26/2018,2120,09/26/2018,2120,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J3,ROOSEVELT/RAVENNA
20180000364640,09/26/2018,2130,09/29/2018,1323,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,B,B3,WALLINGFORD
20180000360814,09/26/2018,2133,09/26/2018,2133,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B3,WALLINGFORD
20180000909015,09/26/2018,2200,09/27/2018,1158,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,GREENWOOD
20180000361207,09/26/2018,2200,09/27/2018,654,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B1,BALLARD SOUTH
20180000363856,09/26/2018,2300,09/28/2018,2010,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J3,ROOSEVELT/RAVENNA
20180000909728,09/26/2018,2300,10/19/2018,1615,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH
20180000360909,09/26/2018,2310,09/27/2018,254,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,QUEEN ANNE
20180000362293,09/26/2018,2330,09/27/2018,2022,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
20180000391513,09/27/2018,0,10/19/2018,1104,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,C,C2,MONTLAKE/PORTAGE BAY
20180000909072,09/27/2018,0,09/29/2018,1109,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE
20180000361191,09/27/2018,33,09/27/2018,652,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
20180000909129,09/27/2018,135,10/01/2018,2,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D1,BELLTOWN
20180000412402,09/27/2018,143,11/03/2018,1609,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,S,S1,MID BEACON HILL
20180000362404,09/27/2018,200,09/28/2018,10,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH
20180000361906,09/27/2018,230,09/27/2018,1818,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
20180000361027,09/27/2018,230,09/27/2018,230,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,S,S3,RAINIER BEACH
20180000909032,09/27/2018,232,09/27/2018,2151,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K1,DOWNTOWN COMMERCIAL
20180000362089,09/27/2018,300,09/27/2018,1753,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U1,ROOSEVELT/RAVENNA
20180000361046,09/27/2018,316,09/27/2018,319,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
20180000361497,09/27/2018,316,09/27/2018,1046,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,L,L3,LAKECITY
20180000361778,09/27/2018,317,09/27/2018,2133,BURGLARY-COMMERCIAL-SECURE PARKING,BURGLARY-SECURE PARKING-NONRES,WEST,D,D1,BELLTOWN
20180000361053,09/27/2018,320,09/27/2018,327,THEFT-BUILDING,THEFT-BUILDING,NORTH,B,B1,BALLARD SOUTH
20180000361351,09/27/2018,320,09/27/2018,911,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,NORTH,B,B1,BALLARD SOUTH
20180000361246,09/27/2018,332,09/27/2018,943,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q1,MAGNOLIA
20180000361061,09/27/2018,344,09/27/2018,344,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K1,DOWNTOWN COMMERCIAL
20180000361103,09/27/2018,400,09/27/2018,425,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
20180000361134,09/27/2018,507,09/27/2018,713,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,Q,Q2,QUEEN ANNE
20180000362100,09/27/2018,530,09/27/2018,1748,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q3,QUEEN ANNE
20180000361318,09/27/2018,636,09/27/2018,841,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,SOUTH DELRIDGE
20180000362198,09/27/2018,700,09/27/2018,1910,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L1,NORTHGATE
20180000376547,09/27/2018,800,10/08/2018,1108,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
20180000362135,09/27/2018,830,09/27/2018,1822,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,C,C1,CAPITOL HILL
20180000909014,09/27/2018,900,09/27/2018,1117,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W1,COMMERCIAL HARBOR ISLAND
20180000909089,09/27/2018,900,09/29/2018,2013,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,HIGHLAND PARK
20180000361487,09/27/2018,930,09/27/2018,1445,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D2,SLU/CASCADE
20180000361452,09/27/2018,1014,09/27/2018,1014,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E3,FIRST HILL
20180000371260,09/27/2018,1042,10/04/2018,1042,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N3,NORTHGATE
20180000361503,09/27/2018,1050,09/27/2018,1050,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,D,D3,EASTLAKE - WEST
20180000361506,09/27/2018,1053,09/27/2018,1053,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000362009,09/27/2018,1100,09/28/2018,17,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C2,MONTLAKE/PORTAGE BAY
20180000362077,09/27/2018,1130,09/27/2018,1739,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S1,SOUTH BEACON HILL
20180000362214,09/27/2018,1154,09/27/2018,1926,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
20180000371430,09/27/2018,1200,10/04/2018,1127,THEFT-ALL OTHER,THEFT-MAIL,NORTH,U,U3,ROOSEVELT/RAVENNA
20180000369111,09/27/2018,1200,10/02/2018,1737,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,ROOSEVELT/RAVENNA
20180000909119,09/27/2018,1205,09/30/2018,1617,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
20180000361757,09/27/2018,1212,10/10/2018,2008,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
20180000361617,09/27/2018,1225,09/27/2018,1225,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,C,C1,MILLER PARK
20180000361642,09/27/2018,1237,09/27/2018,1237,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
20180000362244,09/27/2018,1300,09/27/2018,1300,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000363296,09/27/2018,1300,09/28/2018,1328,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F1,HIGH POINT
20180000361685,09/27/2018,1311,09/27/2018,1311,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
20180000909658,09/27/2018,1312,10/17/2018,1223,THEFT-BICYCLE,THEFT-BICYCLE,WEST,Q,Q2,QUEEN ANNE
20180000361699,09/27/2018,1325,09/27/2018,1325,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
20180000361903,09/27/2018,1400,09/27/2018,1958,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J3,PHINNEY RIDGE
20180000364693,09/27/2018,1400,09/29/2018,1257,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q3,QUEEN ANNE
20180000361773,09/27/2018,1416,09/27/2018,1443,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
20180000361797,09/27/2018,1427,09/27/2018,1427,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U2,UNIVERSITY
20180000361833,09/27/2018,1456,09/27/2018,1456,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,SOUTH,O,O1,SODO
20180000370508,09/27/2018,1500,10/03/2018,1756,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,FIRST HILL
20180000367276,09/27/2018,1500,10/01/2018,1305,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,SANDPOINT
20180000362769,09/27/2018,1530,09/28/2018,722,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,SOUTHWEST,W,W2,ALASKA JUNCTION
20180000363552,09/27/2018,1530,09/28/2018,1800,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B3,FREMONT
20180000361889,09/27/2018,1537,09/27/2018,1537,THEFT-BICYCLE,THEFT-BICYCLE,WEST,D,D2,SLU/CASCADE
20180000362911,09/27/2018,1600,09/28/2018,1036,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,QUEEN ANNE
20180000362992,09/27/2018,1600,09/28/2018,1021,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O1,SODO
20180000363162,09/27/2018,1600,09/28/2018,1206,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L3,LAKECITY
20180000361930,09/27/2018,1603,09/27/2018,1603,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,B,B2,BALLARD SOUTH
20180000362090,09/27/2018,1634,10/10/2018,1913,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
20180000362002,09/27/2018,1651,09/27/2018,1651,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
20180000377077,09/27/2018,1700,10/08/2018,1859,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
20180000362247,09/27/2018,1715,09/27/2018,2000,THEFT-ALL OTHER,THEFT-PKPOCKET,WEST,M,M3,DOWNTOWN COMMERCIAL
20180000369803,09/27/2018,1723,10/03/2018,850,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH
20180000363311,09/27/2018,1725,09/28/2018,1342,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL
20180000362060,09/27/2018,1734,09/27/2018,1734,ROBBERY-STREET,ROBBERY-STREET-GUN,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20180000362771,09/27/2018,1800,09/28/2018,726,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,L,L2,NORTHGATE
20180000402493,09/27/2018,1800,10/27/2018,1358,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,D,D2,QUEEN ANNE
20180000363231,09/27/2018,1800,09/28/2018,1244,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
20180000362889,09/27/2018,1800,09/28/2018,903,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,M,M3,DOWNTOWN COMMERCIAL
20180000362880,09/27/2018,1800,09/28/2018,858,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U1,UNIVERSITY
